VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
90024,VINILANDIA USA,25244,M Sullberg Cab Svgn,7.14,10.99,750.0,36,257.04,7.0,76.93,76.93,0.77,2802.64,-180.11,-234.12192902638762,0.19444444444444445,0.29929193899782136
7749,R.P.IMPORTS INC,19598,Ch Coufran Haut Medoc 10,19.73,29.99,750.0,13,256.49,23.0,689.77,299.9,2.56,91.5,433.28,62.81514127897705,1.7692307692307692,2.6892666380755585
1650,Circa Wines,26919,Jimenez Landi Bajondillo Men,10.68,15.49,750.0,24,256.32,24.0,371.76,30.98,2.7,211.97,115.44,31.052291801162042,1.0,1.450374531835206
3960,DIAGEO NORTH AMERICA INC,354,Capt Morgan Lime Bite Rum,14.23,19.49,1000.0,18,256.14,31.0,604.1899999999999,389.79999999999995,32.550000000000004,257032.07,348.04999999999995,57.60605107664807,1.7222222222222223,2.358827203872882
2000,SOUTHERN WINE & SPIRITS NE,21625,Kirkland Signature Chard 12,10.66,15.99,750.0,24,255.84,20.0,319.8,143.91,2.23,19016.59,63.96000000000001,20.0,0.8333333333333334,1.25
10754,PERFECTA WINES,12532,Grand Sigognac Medoc Bordx,10.66,15.99,750.0,24,255.84,23.0,367.77,207.87,2.56,28720.52,111.92999999999998,30.43478260869565,0.9583333333333334,1.4375
660,SAZERAC NORTH AMERICA INC.,107,Mr Boston Melon Liqueur,5.11,6.49,1000.0,50,255.5,41.0,261.89,165.94,43.050000000000004,17932.33,6.389999999999986,2.4399557065943664,0.82,1.0250097847358122
10754,PERFECTA WINES,24161,Krupp Bros Chard,42.57,65.99,750.0,6,255.42,1.0,65.99,65.99,0.11,28720.52,-189.43,-287.05864524928023,0.16666666666666666,0.2583587816145956
2000,SOUTHERN WINE & SPIRITS NE,19967,Ch Branaire Ducru 10 Brdx,85.13,125.99,750.0,3,255.39,42.0,5291.58,2015.84,4.69,19016.59,5036.19,95.1736532377853,14.0,20.719605309526607
9165,ULTRA BEVERAGE COMPANY LLP,23384,Dom Fouassier Sancerre 13,12.16,17.99,750.0,21,255.36,112.0,2014.8799999999999,719.5999999999999,12.51,68054.7,1759.52,87.32629238465815,5.333333333333333,7.890350877192982
90024,VINILANDIA USA,44783,Scagliola Dolcetto Sempre,10.2,14.99,750.0,25,255.0,100.0,1485.0,964.35,11.07,2802.64,1230.0,82.82828282828282,4.0,5.823529411764706
9552,M S WALKER INC,22490,Can Blau Tinto Montsant,10.59,15.99,750.0,24,254.16,3.0,47.97,47.97,0.33,55551.82,-206.19,-429.83114446529083,0.125,0.18873937677053823
10754,PERFECTA WINES,12606,Sharpe Hill Chardonnay,10.59,15.99,750.0,24,254.16,0.0,0.0,0.0,0.0,28720.52,-254.16,-inf,0.0,0.0
90047,CRUSH WINES,25171,Gardacho Garnacha,10.59,15.99,750.0,24,254.16,24.0,383.76,15.99,2.7,1457.73,129.6,33.771106941838646,1.0,1.5099150141643058
653,STATE WINE & SPIRITS,16585,Pali Summit Station R Pnt Nr,18.11,29.99,750.0,14,253.54,19.0,569.81,509.83,2.09,8014.9800000000005,316.27,55.50446640108107,1.3571428571428572,2.2474165812100653
90024,VINILANDIA USA,13224,Alphonse Dolly Pnt Nr,9.39,13.99,750.0,27,253.53000000000003,2.0,27.98,27.98,0.22,2802.64,-225.55000000000004,-806.1115082201575,0.07407407407407407,0.11036169289630417
480,BACARDI USA INC,540,Bacardi Pineapple Fusion,0.72,0.99,50.0,352,253.44,4638.0,4591.62,1998.81,238.94,89286.27,4338.18,94.48037947391119,13.176136363636363,18.1171875
7749,R.P.IMPORTS INC,19597,Ch Coutet Sauternes-Barsc 10,84.45,124.99,750.0,3,253.35,7.0,874.9300000000001,249.98,0.79,91.5,621.58,71.04339775753489,2.3333333333333335,3.4534438523781334
4425,MARTIGNETTI COMPANIES,37047,Ch Montelena Est Cab Svgn Np,84.41,129.99,750.0,3,253.23,6.0,779.94,649.95,0.66,144929.24,526.71,67.53211785521962,2.0,3.079966828574814
1590,DIAGEO CHATEAU ESTATE WINES,45459,Sterling Cab Svgn Rutherford,21.05,31.99,750.0,12,252.6,4.0,127.96,63.98,0.44,7259.75,-124.64,-97.40543919974994,0.3333333333333333,0.5065716547901821
4950,LATITUDE BEVERAGE COMPANY,15010,Ninety+Cellars Lot 28 Pnt Nr,10.52,15.99,750.0,24,252.48,7.0,111.93,95.94,0.77,1610.0,-140.54999999999998,-125.56955239882066,0.2916666666666667,0.44332224334600767
9815,WINE GROUP INC,15303,The Usual Suspect Cab Svgn,5.26,7.99,750.0,48,252.48,29.0,289.71,59.94,3.25,27100.41,37.22999999999999,12.850781816299056,0.6041666666666666,1.1474572243346006
2000,SOUTHERN WINE & SPIRITS NE,19966,Ch Alter Ego 10 Brdx,83.89,124.99,750.0,3,251.67,18.0,2249.82,624.9499999999999,2.02,19016.59,1998.15,88.81377176840813,6.0,8.93956371438789
9815,WINE GROUP INC,43289,Fish Eye Cab Svgn,8.38,12.99,1500.0,30,251.4,6.0,77.94,51.96,1.34,27100.41,-173.46,-222.5558121632025,0.2,0.3100238663484487
9819,TREASURY WINE ESTATES,33115,Beringer Classic Chenin Blan,8.38,12.99,1500.0,30,251.4,9.0,116.91,51.96,2.0100000000000002,14836.57,-134.49,-115.03720810880165,0.3,0.465035799522673
3960,DIAGEO NORTH AMERICA INC,8467,Capt Morgan White Coconut,0.73,0.99,50.0,344,251.12,999.0,989.01,228.69,51.97,257032.07,737.89,74.60895238673017,2.9040697674418605,3.938395985982797
4692,KOBRAND CORPORATION,24287,Bollini RSV Pinot Grigio,10.45,15.99,750.0,24,250.8,12.0,191.88,159.9,1.32,9139.38,-58.920000000000016,-30.706691682301447,0.5,0.7650717703349281
4425,MARTIGNETTI COMPANIES,3105,Vincent Van Gogh PB&J Vodka,20.89,27.99,750.0,12,250.68,3.0,83.97,55.98,2.3600000000000003,144929.24,-166.71,-198.53519113969276,0.25,0.33496888463379604
7245,PROXIMO SPIRITS INC.,503,Jose Cuervo Tropina,13.92,19.49,1000.0,18,250.56,18.0,350.82,58.47,18.9,38994.78,100.25999999999999,28.578758337609028,1.0,1.4001436781609196
9552,M S WALKER INC,543,Berkshire Mtn Ethereal Gin,22.72,31.99,750.0,11,249.92,58.0,1797.4199999999998,1617.48,45.800000000000004,55551.82,1547.4999999999998,86.09562595275449,5.2727272727272725,7.191981434058898
480,BACARDI USA INC,973,Bacardi 1873 Solera Rum,11.9,19.99,750.0,21,249.9,157.0,2353.43,1424.05,123.75,89286.27,2103.5299999999997,89.38145600251546,7.476190476190476,9.417486994797919
90047,CRUSH WINES,19705,Ch Tuiliere White Brdx,7.79,11.99,750.0,32,249.28,1.0,13.99,13.99,0.11,1457.73,-235.29,-1681.8441744102931,0.03125,0.05612163029525032
1392,CONSTELLATION BRANDS INC,32514,Hogue Cellars Genesis Merlot,10.38,15.99,750.0,24,249.12,1.0,15.99,15.99,0.11,79528.99,-233.13,-1457.9737335834895,0.041666666666666664,0.0641859344894027
3252,E & J GALLO WINERY,43544,Carlo Rossi RSV Chard Cal,10.38,15.99,4000.0,24,249.12,17.0,271.83,111.93,10.2,61966.91,22.70999999999998,8.354486259794717,0.7083333333333334,1.0911608863198459
8673,STE MICHELLE WINE ESTATES,41375,Torres Tempranillo Coronas,10.38,15.99,750.0,24,249.12,1.0,15.99,15.99,0.11,15919.7,-233.13,-1457.9737335834895,0.041666666666666664,0.0641859344894027
3252,E & J GALLO WINERY,28317,Livingston Wh Znfdl Cal,4.69,6.99,1500.0,53,248.57,38.0,301.62,198.75,8.46,61966.91,53.05000000000001,17.588356209800416,0.7169811320754716,1.213420766786016
10754,PERFECTA WINES,24791,St Mayhem Red Coffee & Peppe,15.53,22.99,750.0,16,248.48000000000002,16.0,367.84,137.94,1.79,28720.52,119.35999999999996,32.44889082209655,1.0,1.4803605924018028
9815,WINE GROUP INC,25997,Vista Point Chard,2.3,3.49,750.0,108,248.4,76.0,265.24,31.410000000000004,8.540000000000001,27100.41,16.840000000000003,6.348966973307195,0.7037037037037037,1.067793880837359
4692,KOBRAND CORPORATION,20666,Taylor Fladgate 11 Port,62.06,89.99,750.0,4,248.24,8.0,719.92,449.95,0.89,9139.38,471.67999999999995,65.51839093232581,2.0,2.9000966806316466
4692,KOBRAND CORPORATION,24723,Tenuta di Biserno Il Pino,41.37,59.99,750.0,6,248.22,12.0,719.88,599.9,1.32,9139.38,471.65999999999997,65.51925320886815,2.0,2.9001692047377325
3951,HIGHLAND WINE MERCHANTS LLC,24856,Cantine Cantena Taurasi,20.68,29.99,750.0,12,248.16,12.0,359.88,209.92999999999998,1.34,29.43,111.72,31.04368122707569,1.0,1.450193423597679
4692,KOBRAND CORPORATION,40575,Chiarlo Barbaresco Piedmont,20.68,29.99,750.0,12,248.16,4.0,134.96,99.97,0.44,9139.38,-113.19999999999999,-83.8767042086544,0.3333333333333333,0.5438426821405545
10754,PERFECTA WINES,24769,Bellefleur Malbec Brut Rose,20.68,29.99,750.0,12,248.16,0.0,0.0,0.0,0.0,28720.52,-248.16,-inf,0.0,0.0
90024,VINILANDIA USA,24449,Santa Barbara Winery Chard,10.34,14.99,750.0,24,248.16,11.0,193.89,124.92999999999999,1.22,2802.64,-54.27000000000001,-27.990097477951426,0.4583333333333333,0.7813104448742746
4425,MARTIGNETTI COMPANIES,17986,Mas la Chevaliere Chard,6.89,9.99,750.0,36,248.04000000000002,36.0,359.64,19.98,4.050000000000001,144929.24,111.59999999999997,31.03103103103102,1.0,1.4499274310595063
4950,LATITUDE BEVERAGE COMPANY,22183,Ninety+Cellars Lot 112 Svgn,6.89,9.99,750.0,36,248.04000000000002,32.0,319.68,199.8,3.5500000000000003,1610.0,71.63999999999999,22.409909909909906,0.8888888888888888,1.2888243831640058
90024,VINILANDIA USA,19285,The Curator Red,6.89,9.99,750.0,36,248.04000000000002,36.0,359.64,29.97,4.050000000000001,2802.64,111.59999999999997,31.03103103103102,1.0,1.4499274310595063
4425,MARTIGNETTI COMPANIES,22355,Wairau River Svgn Bl,10.32,15.99,750.0,24,247.68,24.0,383.76,31.98,2.7,144929.24,136.07999999999998,35.45966228893057,1.0,1.5494186046511627
10754,PERFECTA WINES,26570,Schlosskellerei Gobelsbrg Rs,10.32,15.99,750.0,24,247.68,12.0,191.88,15.99,1.35,28720.52,-55.80000000000001,-29.080675422138842,0.5,0.7747093023255813
3252,E & J GALLO WINERY,34472,Carlo Rossi Chianti Cal,4.76,6.99,1500.0,52,247.51999999999998,32.0,223.68,111.84,7.15,61966.91,-23.839999999999975,-10.65808297567953,0.6153846153846154,0.9036845507433744
1392,CONSTELLATION BRANDS INC,11373,Cooks Grand Reserve,5.15,7.99,750.0,48,247.2,34.0,271.65999999999997,79.9,3.8000000000000003,79528.99,24.45999999999998,9.003901936243826,0.7083333333333334,1.098948220064725
3252,E & J GALLO WINERY,7230,New Amsterdam Orange Vodka,6.86,8.99,750.0,36,246.96,12.0,155.88,103.92,9.440000000000001,61966.91,-91.08000000000001,-58.4295612009238,0.3333333333333333,0.6311953352769679
653,STATE WINE & SPIRITS,13301,Moobuzz Pnt Nr,10.27,14.99,750.0,24,246.48,6.0,97.94,97.94,0.66,8014.9800000000005,-148.54,-151.66428425566673,0.25,0.3973547549496917
9552,M S WALKER INC,33147,Jura Bl de Bl Brut D'Argent,10.27,14.99,750.0,24,246.48,5.0,74.95,59.96,0.55,55551.82,-171.52999999999997,-228.85923949299527,0.20833333333333334,0.30408146705615063
7153,PINE STATE TRADING CO,10463,Josef Weinberg Radiance Mosl,6.84,9.99,750.0,36,246.24,27.0,269.73,29.97,3.0300000000000002,15884.82,23.49000000000001,8.708708708708711,0.75,1.0953947368421053
17033,SEA BREEZE CELLARS LLC,11088,Gruet Blanc de Noir,6.84,9.99,375.0,36,246.24,32.0,319.68,119.88,1.83,549.55,73.44,22.972972972972972,0.8888888888888888,1.2982456140350878
4425,MARTIGNETTI COMPANIES,22644,Gaston & Ravaut Bourgn Chard,18.91,27.99,750.0,13,245.83,25.0,699.75,307.89,2.78,144929.24,453.91999999999996,64.86888174347982,1.9230769230769231,2.8464792742952447
1650,Circa Wines,14836,Vinum Cellars Chard,6.81,10.29,750.0,36,245.16,25.0,358.04999999999995,82.74,2.8,211.97,112.88999999999996,31.529116045245072,0.6944444444444444,1.4604747919725891
9552,M S WALKER INC,28538,Shooting Star Chard Lake Cny,9.8,14.99,750.0,25,245.0,23.0,344.77,74.95,2.5900000000000003,55551.82,99.76999999999998,28.938132668155582,0.92,1.4072244897959183
4425,MARTIGNETTI COMPANIES,25015,Ch Graves de Pez St Estephe,20.4,29.99,750.0,12,244.8,154.0,4618.46,3178.94,17.04,144929.24,4373.66,94.69953187859156,12.833333333333334,18.86625816993464
9552,M S WALKER INC,24701,Gratien & Meyer Cremant Brut,10.2,16.99,750.0,24,244.8,73.0,1144.27,877.4399999999999,8.06,55551.82,899.47,78.6064477789333,3.0416666666666665,4.674305555555555
90047,CRUSH WINES,15782,Macon Villages Eugene Blanc,10.2,14.99,750.0,24,244.8,2.0,29.98,14.99,0.22,1457.73,-214.82000000000002,-716.5443629086058,0.08333333333333333,0.1224673202614379
90024,VINILANDIA USA,45214,Canaletto Pnt Nr Pavia,6.8,11.99,750.0,36,244.79999999999998,36.0,359.64,29.97,4.050000000000001,2802.64,114.84,31.931931931931935,1.0,1.4691176470588236
9744,FREDERICK WILDMAN & SONS,21529,Ch St Sulpice Rose 13,8.44,12.99,750.0,29,244.76,151.0,1961.49,1324.98,16.75,3999.93,1716.73,87.52173092903864,5.206896551724138,8.013932015035136
4425,MARTIGNETTI COMPANIES,36894,Chambers Rosewood Muscat,7.89,16.49,375.0,31,244.59,90.0,1079.1,599.5,5.16,144929.24,834.5099999999999,77.33388935223797,2.903225806451613,4.411872930209738
6213,MHW LTD,853,Bols Butterscotch,7.4,9.99,1000.0,33,244.2,24.0,239.76,189.81,25.200000000000003,9621.58,-4.439999999999998,-1.851851851851851,0.7272727272727273,0.9818181818181818
6359,OLE SMOKY DISTILLERY LLC,2129,Ole Smoky Charred Tennesse,13.56,18.99,750.0,18,244.08,52.0,987.4799999999999,702.63,41.0,1922.0,743.3999999999999,75.28253736784542,2.888888888888889,4.045722713864306
8112,MOET HENNESSY USA INC,40331,Terrazas Alto Chard Mendoza,6.77,10.49,750.0,36,243.71999999999997,16.0,167.84,31.47,1.79,48347.26,-75.87999999999997,-45.209723546234486,0.4444444444444444,0.6886591170195308
98450,Serralles Usa LLC,264,Don Q Limon Rum,10.15,12.99,1000.0,24,243.6,24.0,311.76,25.98,25.2,856.02,68.16,21.862971516551195,1.0,1.2798029556650246
7153,PINE STATE TRADING CO,21343,Montecillo Rioja Crianza,10.13,14.99,750.0,24,243.12,0.0,0.0,0.0,0.0,15884.82,-243.12,-inf,0.0,0.0
90024,VINILANDIA USA,25119,Foxglove Znfdl,10.13,14.99,750.0,24,243.12,24.0,359.76,29.98,2.7,2802.64,116.63999999999999,32.421614409606406,1.0,1.4797630799605133
90024,VINILANDIA USA,26575,Dr Tanisch Feinherb Rsl,10.13,14.99,750.0,24,243.12,24.0,359.76,29.98,2.7,2802.64,116.63999999999999,32.421614409606406,1.0,1.4797630799605133
1590,DIAGEO CHATEAU ESTATE WINES,18378,Stark Raving Cab Svgn,6.57,11.99,750.0,37,243.09,33.0,395.67,371.69,3.63,7259.75,152.58,38.562438395632725,0.8918918918918919,1.627668764655066
3252,E & J GALLO WINERY,39414,Mirassou Svgn Bl Cal,6.75,9.99,750.0,36,243.0,13.0,129.87,19.98,1.4600000000000002,61966.91,-113.13,-87.1101871101871,0.3611111111111111,0.5344444444444445
3951,HIGHLAND WINE MERCHANTS LLC,27572,Kiona Late Harvest Chenin Bl,20.25,30.99,375.0,12,243.0,0.0,0.0,0.0,0.0,29.43,-243.0,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,25765,Simi Cab Svgn Alexander Vly,121.05,183.99,6000.0,2,242.1,2.0,367.98,367.98,1.8,79528.99,125.88000000000002,34.20838089026578,1.0,1.5199504337050807
2000,SOUTHERN WINE & SPIRITS NE,23326,Ch Bernadotte Haut-Medoc 11,16.12,24.99,750.0,15,241.8,41.0,1024.59,849.66,4.53,19016.59,782.79,76.4003162240506,2.7333333333333334,4.2373449131513645
2000,SOUTHERN WINE & SPIRITS NE,16061,Shannon Ridge 09 Cab Svgn,10.06,14.99,750.0,24,241.44,31.0,495.69,399.75,3.42,19016.59,254.25,51.29213823155602,1.2916666666666667,2.0530566600397613
4425,MARTIGNETTI COMPANIES,25779,Ch Bonnet White Entre-Deux-,10.06,14.99,750.0,24,241.44,13.0,194.87,119.92,1.45,144929.24,-46.56999999999999,-23.897983270898543,0.5416666666666666,0.8071156394963552
6785,PALM BAY INTERNATIONAL INC,36373,Cavit Pinot Noir Bottega Vi,10.06,14.99,750.0,24,241.44,24.0,359.76,29.98,2.7,13605.41,118.32,32.88859239492995,1.0,1.4900596421471173
3252,E & J GALLO WINERY,31502,Barefoot Znfdl Cal,3.35,6.29,750.0,72,241.20000000000002,55.0,326.45,63.99,6.17,61966.91,85.24999999999997,26.11425945780364,0.7638888888888888,1.3534411276948588
7239,REMY COINTREAU USA INC,1310,Remy Martin XO Excelence VAP,119.99,159.99,750.0,2,239.98,11.0,1759.89,1279.92,8.66,16978.67,1519.91,86.36392047230224,5.5,7.333486123843654
10754,PERFECTA WINES,21472,Ch Haut Bailly Pessac-Leogan,79.99,115.99,750.0,3,239.97,14.0,1623.8600000000001,695.9399999999999,1.57,28720.52,1383.89,85.22224822336901,4.666666666666667,6.766929199483269
1650,Circa Wines,26923,Rosso del Popolo Lange Rosso,9.99,14.49,750.0,24,239.76,24.0,359.76,29.98,2.7,211.97,120.0,33.3555703802535,1.0,1.5005005005005005
2000,SOUTHERN WINE & SPIRITS NE,12585,F Coppola Sophia Rsl,9.99,17.99,750.0,24,239.76,9.0,135.91,135.91,0.99,19016.59,-103.85,-76.41086012802589,0.375,0.5668585251918585
1392,CONSTELLATION BRANDS INC,17908,Rex Goliath Pink Moscato,3.99,7.99,750.0,60,239.4,26.0,167.74,81.88,2.89,79528.99,-71.66,-42.7208775485871,0.43333333333333335,0.7006683375104428
90017,THE IMPORTED GRAPE LLC,16863,Pacifico Sur Cab Svgn Rsv,6.84,9.99,750.0,35,239.39999999999998,24.0,239.76,19.98,2.7,80.03,0.36000000000001364,0.15015015015015584,0.6857142857142857,1.0015037593984963
90024,VINILANDIA USA,16370,Zinsane Znfdl Lodi,5.44,7.99,750.0,44,239.36,1851.0,14789.49,6599.74,206.31,2802.64,14550.13,98.38155338689839,42.06818181818182,61.78764204545454
4425,MARTIGNETTI COMPANIES,2806,Atholl Brose Scotch Liqueur,39.85,54.99,750.0,6,239.1,6.0,329.94,54.99,4.72,144929.24,90.84,27.532278596108384,1.0,1.3799247176913425
9815,WINE GROUP INC,46663,Oak Leaf Merlot Cal,1.99,2.99,750.0,120,238.79999999999998,108.0,322.92,26.910000000000004,12.15,27100.41,84.12000000000003,26.049795615013018,0.9,1.3522613065326634
4425,MARTIGNETTI COMPANIES,23190,Walt La Brisa Pnt Nr,26.52,38.99,750.0,9,238.68,23.0,896.7700000000001,545.86,2.55,144929.24,658.0900000000001,73.38447985548135,2.5555555555555554,3.7572063013239485
3960,DIAGEO NORTH AMERICA INC,4751,Capt Morgan Cannon Blast,0.72,0.99,50.0,331,238.32000000000002,995.0,985.0500000000001,319.77,51.62,257032.07,746.73,75.8063042485153,3.0060422960725077,4.133308157099698
3252,E & J GALLO WINERY,16793,Gallo Signature Series Pnt N,19.86,29.99,750.0,12,238.32,2.0,59.98,59.98,0.22,61966.91,-178.34,-297.3324441480494,0.16666666666666666,0.25167841557569653
9552,M S WALKER INC,24004,Gerard Bertrand 12 Roses,9.93,14.99,750.0,24,238.32,17.0,254.83,134.91,1.9000000000000001,55551.82,16.51000000000002,6.478829023270423,0.7083333333333334,1.069276602886875
1590,DIAGEO CHATEAU ESTATE WINES,18775,Once Upon A Vine Red,3.97,11.99,750.0,60,238.2,25.0,299.75,95.92,2.79,7259.75,61.55000000000001,20.533778148457053,0.4166666666666667,1.2583963056255247
4692,KOBRAND CORPORATION,16478,Poema Cava Rose,7.94,11.99,750.0,30,238.2,15.0,179.85,95.92,1.6800000000000002,9139.38,-58.349999999999994,-32.443703085904914,0.5,0.7550377833753149
12331,STELLAR IMPORTING CO LLC,236,Loukatos Mastic Liqueur,13.23,17.99,750.0,18,238.14,20.0,359.79999999999995,269.84999999999997,15.76,119.23,121.65999999999997,33.81322957198443,1.1111111111111112,1.5108759553203996
9815,WINE GROUP INC,23470,Bullet Proof Picasso Svgn Bl,7.43,10.99,750.0,32,237.76,11.0,120.89,65.94,1.23,27100.41,-116.86999999999999,-96.67466291670112,0.34375,0.5084539030955586
8320,SHAW ROSS INT L IMP LTD,17265,Proximo Red Rioja,4.57,6.99,750.0,52,237.64000000000001,36.0,251.64,48.93,4.04,3151.92,13.999999999999972,5.56350341758066,0.6923076923076923,1.0589126409695335
7153,PINE STATE TRADING CO,17490,Serbal Chardonnay,8.78,12.99,750.0,27,237.06,30.0,389.7,64.95,3.37,15884.82,152.64,39.16859122401847,1.1111111111111112,1.6438876233864843
9165,ULTRA BEVERAGE COMPANY LLP,22600,Jos Phelps Insignia 11,236.84,359.99,1500.0,1,236.84,5.0,1799.95,1799.95,1.1,68054.7,1563.1100000000001,86.84185671824218,5.0,7.599856443168384
90047,CRUSH WINES,22324,Hillinger Leitheberg Blaufra,19.73,30.99,750.0,12,236.76,3.0,89.97,59.98,0.33,1457.73,-146.79,-163.15438479493162,0.25,0.3800050684237202
2242,DELICATO VINEYARDS INC,18344,Gnarly Head Authentic White,6.07,9.99,750.0,39,236.73000000000002,118.0,1060.82,557.38,13.11,7982.65,824.0899999999999,77.68424426387134,3.0256410256410255,4.4811388501668565
9260,TY KU LLC,24298,Ty Ku Cucumber Sake,7.89,11.99,330.0,30,236.70000000000002,30.0,359.7,227.81,1.5,198.94,122.99999999999997,34.195162635529606,1.0,1.5196451204055765
9099,TRUETT HURST,26183,Schucks North Cst Chard,9.86,14.99,750.0,24,236.64,0.0,0.0,0.0,0.0,1.25,-236.64,-inf,0.0,0.0
10754,PERFECTA WINES,25389,Agiorgitiko Argilos Nemea,9.86,14.99,750.0,24,236.64,12.0,179.88,14.99,1.35,28720.52,-56.75999999999999,-31.55436957971981,0.5,0.7601419878296146
17037,Dunn Wine Brokers,14483,Victor Hugo Hunchback Red,9.86,14.99,750.0,24,236.64,12.0,179.88,14.99,1.35,358.03000000000003,-56.75999999999999,-31.55436957971981,0.5,0.7601419878296146
90047,CRUSH WINES,22833,Grady Family Vyds Cab Svgn,9.86,14.99,750.0,24,236.64,12.0,179.88,14.99,1.35,1457.73,-56.75999999999999,-31.55436957971981,0.5,0.7601419878296146
10754,PERFECTA WINES,24143,Ozeki Platnm Junmai Dai Sake,6.57,9.99,300.0,36,236.52,2.0,19.98,19.98,0.08,28720.52,-216.54000000000002,-1083.7837837837837,0.05555555555555555,0.08447488584474885
10754,PERFECTA WINES,27053,Ponte Vinho Verde Rose,6.57,9.99,750.0,36,236.52,16.0,159.84,39.96,1.79,28720.52,-76.68,-47.972972972972975,0.4444444444444444,0.6757990867579908
8892,TRINCHERO FAMILY ESTATES,7832,Sutter Home Svgn Bl,3.94,5.99,750.0,60,236.4,39.0,233.60999999999999,71.88,4.36,11595.97,-2.7900000000000205,-1.1942981892898508,0.65,0.9881979695431471
9815,WINE GROUP INC,19693,Fish Eye Moscato,8.44,12.99,1500.0,28,236.32,11.0,142.89000000000001,129.9,2.43,27100.41,-93.42999999999998,-65.38596122891732,0.39285714285714285,0.6046462423832093
3252,E & J GALLO WINERY,6798,Livingston Chablis Blush Ca,4.63,6.99,1500.0,51,236.13,34.0,265.65999999999997,70.91,7.630000000000001,61966.91,29.529999999999973,11.115711812090632,0.6666666666666666,1.1250582306356667
660,SAZERAC NORTH AMERICA INC.,862,Jacques Bonet Brandy,6.05,7.99,1000.0,39,235.95,44.0,351.56,127.84,46.2,17932.33,115.61000000000001,32.884856070087615,1.1282051282051282,1.48997668997669
9165,ULTRA BEVERAGE COMPANY LLP,752,Meletti Cioccolato,18.11,24.99,750.0,13,235.43,0.0,0.0,0.0,0.0,68054.7,-235.43,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,12355,Mercer Rsl,9.8,14.99,750.0,24,235.2,5.0,74.95,44.97,0.56,68054.7,-160.25,-213.80920613742495,0.20833333333333334,0.3186649659863946
90047,CRUSH WINES,18538,Banknote The Vault Red,19.6,29.99,750.0,12,235.2,3.0,96.97,96.97,0.33,1457.73,-138.23,-142.54924203361864,0.25,0.4122874149659864
